Date,Time,Traffic Volume,Average Speed (km-h),Occupancy Rate (%),Temperature,Precipitation (mm),Wind Speed (km-h),Visibility (km),Hour of Day,Incident Type,Incident Duration (min),Location_Agra,Location_Allahabad,Location_Bareilly,Location_Faizabad,Location_Ghaziabad,Location_Gorakhpur,Location_Kanpur,Location_Lucknow,Location_Mathura,Location_Varanasi,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Hour,Day,Month,Year,Traffic_Lag_1,Traffic_Lag_2,Traffic_Lag_3
2023-12-05,20:00:00,0.07804878048780486,67,78,0.21951219512195122,3.0,9,8,20,Roadwork,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,5,12,2023,0.07317073170731708,0.08292682926829267,0.08780487804878048
2023-12-05,23:00:00,0.058536585365853655,72,71,0.17073170731707318,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23,5,12,2023,0.07804878048780486,0.07317073170731708,0.08292682926829267
2023-12-06,08:00:00,0.09268292682926829,61,86,0.19512195121951223,2.0,12,9,8,Accident,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,6,12,2023,0.058536585365853655,0.07804878048780486,0.07317073170731708
2023-12-06,12:00:00,0.08780487804878048,54,89,0.29268292682926833,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,12,2023,0.09268292682926829,0.058536585365853655,0.07804878048780486
2023-12-06,16:00:00,0.07804878048780486,47,94,0.24390243902439027,1.0,9,9,16,Heavy Traffic,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,6,12,2023,0.08780487804878048,0.09268292682926829,0.058536585365853655
2023-12-06,20:00:00,0.08292682926829267,66,81,0.19512195121951223,2.0,10,8,20,Roadwork,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,6,12,2023,0.07804878048780486,0.08780487804878048,0.09268292682926829
2023-12-06,23:00:00,0.06341463414634146,71,73,0.14634146341463414,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,6,12,2023,0.08292682926829267,0.07804878048780486,0.08780487804878048
2023-12-07,08:00:00,0.0975609756097561,60,85,0.21951219512195122,2.0,11,9,8,Minor Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,12,2023,0.06341463414634146,0.08292682926829267,0.07804878048780486
2023-12-07,12:00:00,0.09268292682926829,55,88,0.3170731707317074,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,7,12,2023,0.0975609756097561,0.06341463414634146,0.08292682926829267
2023-12-07,16:00:00,0.08292682926829267,49,91,0.2682926829268293,1.0,10,9,16,Roadblock,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,7,12,2023,0.09268292682926829,0.0975609756097561,0.06341463414634146
2023-12-07,20:00:00,0.08780487804878048,67,79,0.21951219512195122,3.0,9,8,20,Roadwork,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,7,12,2023,0.08292682926829267,0.09268292682926829,0.0975609756097561
2023-12-07,23:00:00,0.06829268292682927,72,72,0.17073170731707318,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23,7,12,2023,0.08780487804878048,0.08292682926829267,0.09268292682926829
2023-12-08,08:00:00,0.10731707317073169,63,83,0.19512195121951223,2.0,12,9,8,Accident,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,8,12,2023,0.06829268292682927,0.08780487804878048,0.08292682926829267
2023-12-08,12:00:00,0.10243902439024391,56,87,0.3414634146341464,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,8,12,2023,0.10731707317073169,0.06829268292682927,0.08780487804878048
2023-12-08,16:00:00,0.09268292682926829,50,92,0.29268292682926833,1.0,11,9,16,Heavy Traffic,65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16,8,12,2023,0.10243902439024391,0.10731707317073169,0.06829268292682927
2023-12-08,20:00:00,0.0975609756097561,68,80,0.24390243902439027,3.0,10,8,20,Roadwork,70,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,8,12,2023,0.09268292682926829,0.10243902439024391,0.10731707317073169
2023-12-08,23:00:00,0.07804878048780486,73,74,0.19512195121951223,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,8,12,2023,0.0975609756097561,0.09268292682926829,0.10243902439024391
2023-12-09,08:00:00,0.1121951219512195,62,86,0.24390243902439027,2.0,12,9,8,Minor Accident,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,9,12,2023,0.07804878048780486,0.0975609756097561,0.09268292682926829
2023-12-09,12:00:00,0.10731707317073169,57,89,0.36585365853658547,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,9,12,2023,0.1121951219512195,0.07804878048780486,0.0975609756097561
2023-12-09,16:00:00,0.0975609756097561,49,94,0.3170731707317074,1.0,10,9,16,Roadblock,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,9,12,2023,0.10731707317073169,0.1121951219512195,0.07804878048780486
2023-12-09,20:00:00,0.10243902439024391,68,81,0.2682926829268293,3.0,9,8,20,Roadwork,75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,9,12,2023,0.0975609756097561,0.10731707317073169,0.1121951219512195
2023-12-09,23:00:00,0.08292682926829267,74,72,0.21951219512195122,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,9,12,2023,0.10243902439024391,0.0975609756097561,0.10731707317073169
2023-12-10,08:00:00,0.11707317073170731,61,84,0.21951219512195122,2.0,11,9,8,Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,10,12,2023,0.08292682926829267,0.10243902439024391,0.0975609756097561
2023-12-10,12:00:00,0.1121951219512195,55,87,0.3414634146341464,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,10,12,2023,0.11707317073170731,0.08292682926829267,0.10243902439024391
2023-12-10,16:00:00,0.10243902439024391,48,93,0.29268292682926833,1.0,9,9,16,Heavy Traffic,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,10,12,2023,0.1121951219512195,0.11707317073170731,0.08292682926829267
2023-12-10,20:00:00,0.10731707317073169,67,79,0.24390243902439027,3.0,10,8,20,Roadwork,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,10,12,2023,0.10243902439024391,0.1121951219512195,0.11707317073170731
2023-12-10,23:00:00,0.08780487804878048,73,71,0.19512195121951223,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,10,12,2023,0.10731707317073169,0.10243902439024391,0.1121951219512195
2023-12-11,08:00:00,0.12195121951219512,60,83,0.21951219512195122,2.0,12,9,8,Minor Accident,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,11,12,2023,0.08780487804878048,0.10731707317073169,0.10243902439024391
2023-12-11,12:00:00,0.11707317073170731,55,87,0.36585365853658547,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,11,12,2023,0.12195121951219512,0.08780487804878048,0.10731707317073169
2023-12-11,16:00:00,0.10731707317073169,49,92,0.3170731707317074,1.0,10,9,16,Roadblock,65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,11,12,2023,0.11707317073170731,0.12195121951219512,0.08780487804878048
2023-12-11,20:00:00,0.1121951219512195,68,80,0.2682926829268293,3.0,9,8,20,Roadwork,75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,11,12,2023,0.10731707317073169,0.11707317073170731,0.12195121951219512
2023-12-11,23:00:00,0.09268292682926829,74,73,0.21951219512195122,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,11,12,2023,0.1121951219512195,0.10731707317073169,0.11707317073170731
2023-12-12,08:00:00,0.12682926829268293,63,85,0.24390243902439027,2.0,12,9,8,Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,12,12,2023,0.09268292682926829,0.1121951219512195,0.10731707317073169
2023-12-12,12:00:00,0.12195121951219512,56,88,0.3414634146341464,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,2023,0.12682926829268293,0.09268292682926829,0.1121951219512195
2023-12-12,16:00:00,0.1121951219512195,50,94,0.29268292682926833,1.0,11,9,16,Heavy Traffic,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,12,12,2023,0.12195121951219512,0.12682926829268293,0.09268292682926829
2023-12-12,20:00:00,0.11707317073170731,68,81,0.24390243902439027,3.0,10,8,20,Roadwork,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,12,12,2023,0.1121951219512195,0.12195121951219512,0.12682926829268293
2023-12-12,23:00:00,0.0975609756097561,74,72,0.19512195121951223,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23,12,12,2023,0.11707317073170731,0.1121951219512195,0.12195121951219512
2023-12-13,08:00:00,0.13170731707317074,61,86,0.21951219512195122,2.0,11,9,8,Minor Accident,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,13,12,2023,0.0975609756097561,0.11707317073170731,0.1121951219512195
2023-12-13,12:00:00,0.12682926829268293,54,89,0.36585365853658547,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,13,12,2023,0.13170731707317074,0.0975609756097561,0.11707317073170731
2023-12-13,16:00:00,0.11707317073170731,47,93,0.3170731707317074,1.0,10,9,16,Roadblock,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,13,12,2023,0.12682926829268293,0.13170731707317074,0.0975609756097561
2023-12-13,20:00:00,0.12195121951219512,67,80,0.2682926829268293,3.0,9,8,20,Roadwork,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,13,12,2023,0.11707317073170731,0.12682926829268293,0.13170731707317074
2023-12-13,23:00:00,0.10243902439024391,73,74,0.21951219512195122,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,13,12,2023,0.12195121951219512,0.11707317073170731,0.12682926829268293
2023-12-14,08:00:00,0.13658536585365852,62,84,0.24390243902439027,2.0,12,9,8,Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,14,12,2023,0.10243902439024391,0.12195121951219512,0.11707317073170731
2023-12-14,12:00:00,0.13170731707317074,55,87,0.3902439024390244,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,14,12,2023,0.13658536585365852,0.10243902439024391,0.12195121951219512
2023-12-14,16:00:00,0.12195121951219512,48,94,0.3414634146341464,1.0,11,9,16,Heavy Traffic,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,14,12,2023,0.13170731707317074,0.13658536585365852,0.10243902439024391
2023-12-14,20:00:00,0.12682926829268293,66,79,0.29268292682926833,3.0,10,8,20,Roadwork,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,14,12,2023,0.12195121951219512,0.13170731707317074,0.13658536585365852
2023-12-14,23:00:00,0.10731707317073169,72,72,0.24390243902439027,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23,14,12,2023,0.12682926829268293,0.12195121951219512,0.13170731707317074
2023-12-15,08:00:00,0.14146341463414633,60,86,0.21951219512195122,2.0,11,9,8,Minor Accident,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,15,12,2023,0.10731707317073169,0.12682926829268293,0.12195121951219512
2023-12-15,12:00:00,0.13658536585365852,56,89,0.36585365853658547,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,15,12,2023,0.14146341463414633,0.10731707317073169,0.12682926829268293
2023-12-15,16:00:00,0.12682926829268293,49,93,0.3170731707317074,1.0,10,9,16,Roadblock,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16,15,12,2023,0.13658536585365852,0.14146341463414633,0.10731707317073169
2023-12-15,20:00:00,0.13170731707317074,67,81,0.2682926829268293,3.0,9,8,20,Roadwork,85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,15,12,2023,0.12682926829268293,0.13658536585365852,0.14146341463414633
2023-12-15,23:00:00,0.1121951219512195,73,73,0.21951219512195122,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,15,12,2023,0.13170731707317074,0.12682926829268293,0.13658536585365852
2023-12-16,08:00:00,0.14634146341463414,62,85,0.24390243902439027,2.0,12,9,8,Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,16,12,2023,0.1121951219512195,0.13170731707317074,0.12682926829268293
2023-12-16,12:00:00,0.14146341463414633,55,88,0.3902439024390244,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,16,12,2023,0.14634146341463414,0.1121951219512195,0.13170731707317074
2023-12-16,16:00:00,0.13170731707317074,48,94,0.3414634146341464,1.0,11,9,16,Heavy Traffic,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,16,12,2023,0.14146341463414633,0.14634146341463414,0.1121951219512195
2023-12-16,20:00:00,0.13658536585365852,66,79,0.29268292682926833,3.0,10,8,20,Roadwork,80,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,16,12,2023,0.13170731707317074,0.14146341463414633,0.14634146341463414
2023-12-16,23:00:00,0.11707317073170731,71,72,0.24390243902439027,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,16,12,2023,0.13658536585365852,0.13170731707317074,0.14146341463414633
2023-12-17,08:00:00,0.15121951219512195,63,86,0.21951219512195122,2.0,12,9,8,Minor Accident,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,17,12,2023,0.11707317073170731,0.13658536585365852,0.13170731707317074
2023-12-17,12:00:00,0.14634146341463414,56,89,0.36585365853658547,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,17,12,2023,0.15121951219512195,0.11707317073170731,0.13658536585365852
2023-12-17,16:00:00,0.13658536585365852,50,94,0.3170731707317074,1.0,11,9,16,Roadblock,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,17,12,2023,0.14634146341463414,0.15121951219512195,0.11707317073170731
2023-12-17,20:00:00,0.14146341463414633,67,81,0.2682926829268293,3.0,9,8,20,Roadwork,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,17,12,2023,0.13658536585365852,0.14634146341463414,0.15121951219512195
2023-12-17,23:00:00,0.12195121951219512,74,73,0.21951219512195122,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,17,12,2023,0.14146341463414633,0.13658536585365852,0.14634146341463414
2023-12-18,08:00:00,0.15609756097560976,62,84,0.24390243902439027,2.0,11,9,8,Accident,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,18,12,2023,0.12195121951219512,0.14146341463414633,0.13658536585365852
2023-12-18,12:00:00,0.15121951219512195,54,87,0.3902439024390244,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,18,12,2023,0.15609756097560976,0.12195121951219512,0.14146341463414633
2023-12-18,16:00:00,0.14146341463414633,47,93,0.3414634146341464,1.0,10,9,16,Heavy Traffic,75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,18,12,2023,0.15121951219512195,0.15609756097560976,0.12195121951219512
2023-12-18,20:00:00,0.14634146341463414,65,79,0.29268292682926833,3.0,9,8,20,Roadwork,85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,18,12,2023,0.14146341463414633,0.15121951219512195,0.15609756097560976
2023-12-18,23:00:00,0.12682926829268293,71,72,0.24390243902439027,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,18,12,2023,0.14634146341463414,0.14146341463414633,0.15121951219512195
2023-12-19,08:00:00,0.16097560975609757,63,85,0.21951219512195122,2.0,12,9,8,Minor Accident,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,19,12,2023,0.12682926829268293,0.14634146341463414,0.14146341463414633
2023-12-19,12:00:00,0.15609756097560976,55,88,0.36585365853658547,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,19,12,2023,0.16097560975609757,0.12682926829268293,0.14634146341463414
2023-12-19,16:00:00,0.14634146341463414,48,94,0.3170731707317074,1.0,10,9,16,Roadblock,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,19,12,2023,0.15609756097560976,0.16097560975609757,0.12682926829268293
2023-12-19,20:00:00,0.15121951219512195,66,80,0.2682926829268293,3.0,9,8,20,Roadwork,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,19,12,2023,0.14634146341463414,0.15609756097560976,0.16097560975609757
2023-12-19,23:00:00,0.13170731707317074,73,73,0.21951219512195122,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23,19,12,2023,0.15121951219512195,0.14634146341463414,0.15609756097560976
2023-12-20,08:00:00,0.16585365853658537,61,84,0.24390243902439027,2.0,11,9,8,Accident,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,20,12,2023,0.13170731707317074,0.15121951219512195,0.14634146341463414
2023-12-20,12:00:00,0.16097560975609757,54,87,0.3902439024390244,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,20,12,2023,0.16585365853658537,0.13170731707317074,0.15121951219512195
2023-12-20,16:00:00,0.15121951219512195,47,93,0.3414634146341464,1.0,9,9,16,Heavy Traffic,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,20,12,2023,0.16097560975609757,0.16585365853658537,0.13170731707317074
2023-12-20,20:00:00,0.15609756097560976,65,79,0.29268292682926833,3.0,8,8,20,Roadwork,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,20,12,2023,0.15121951219512195,0.16097560975609757,0.16585365853658537
2023-12-20,23:00:00,0.13658536585365852,71,72,0.24390243902439027,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,20,12,2023,0.15609756097560976,0.15121951219512195,0.16097560975609757
2023-12-21,08:00:00,0.17073170731707318,62,85,0.24390243902439027,2.0,12,9,8,Minor Accident,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,21,12,2023,0.13658536585365852,0.15609756097560976,0.15121951219512195
2023-12-21,12:00:00,0.16585365853658537,55,88,0.3902439024390244,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,21,12,2023,0.17073170731707318,0.13658536585365852,0.15609756097560976
2023-12-21,16:00:00,0.15609756097560976,49,94,0.3414634146341464,1.0,10,9,16,Roadblock,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,21,12,2023,0.16585365853658537,0.17073170731707318,0.13658536585365852
2023-12-21,20:00:00,0.16097560975609757,67,81,0.29268292682926833,3.0,9,8,20,Roadwork,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,21,12,2023,0.15609756097560976,0.16585365853658537,0.17073170731707318
2023-12-21,23:00:00,0.14146341463414633,73,74,0.24390243902439027,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23,21,12,2023,0.16097560975609757,0.15609756097560976,0.16585365853658537
2023-12-22,08:00:00,0.175609756097561,63,86,0.21951219512195122,2.0,12,9,8,Accident,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,22,12,2023,0.14146341463414633,0.16097560975609757,0.15609756097560976
2023-12-22,12:00:00,0.17073170731707318,56,89,0.36585365853658547,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,22,12,2023,0.175609756097561,0.14146341463414633,0.16097560975609757
2023-12-22,16:00:00,0.16097560975609757,50,93,0.3170731707317074,1.0,11,9,16,Heavy Traffic,80,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16,22,12,2023,0.17073170731707318,0.175609756097561,0.14146341463414633
2023-12-22,20:00:00,0.16585365853658537,68,79,0.2682926829268293,3.0,10,8,20,Roadwork,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,22,12,2023,0.16097560975609757,0.17073170731707318,0.175609756097561
2023-12-22,23:00:00,0.14634146341463414,74,73,0.21951219512195122,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,22,12,2023,0.16585365853658537,0.16097560975609757,0.17073170731707318
2023-12-23,08:00:00,0.1804878048780488,61,85,0.24390243902439027,2.0,11,9,8,Minor Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,23,12,2023,0.14634146341463414,0.16585365853658537,0.16097560975609757
2023-12-23,12:00:00,0.175609756097561,55,87,0.3902439024390244,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,23,12,2023,0.1804878048780488,0.14634146341463414,0.16585365853658537
2023-12-23,16:00:00,0.16585365853658537,48,94,0.3414634146341464,1.0,10,9,16,Roadblock,80,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,23,12,2023,0.175609756097561,0.1804878048780488,0.14634146341463414
2023-12-23,20:00:00,0.17073170731707318,67,80,0.29268292682926833,3.0,9,8,20,Roadwork,95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,23,12,2023,0.16585365853658537,0.175609756097561,0.1804878048780488
2023-12-23,23:00:00,0.15121951219512195,72,72,0.24390243902439027,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,23,12,2023,0.17073170731707318,0.16585365853658537,0.175609756097561
2023-12-24,08:00:00,0.18536585365853656,62,84,0.21951219512195122,2.0,12,9,8,Accident,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,24,12,2023,0.15121951219512195,0.17073170731707318,0.16585365853658537
2023-12-24,12:00:00,0.1804878048780488,54,87,0.36585365853658547,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,24,12,2023,0.18536585365853656,0.15121951219512195,0.17073170731707318
2023-12-24,16:00:00,0.17073170731707318,47,93,0.3170731707317074,1.0,9,9,16,Heavy Traffic,80,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,24,12,2023,0.1804878048780488,0.18536585365853656,0.15121951219512195
2023-12-24,20:00:00,0.175609756097561,66,79,0.2682926829268293,3.0,8,8,20,Roadwork,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,24,12,2023,0.17073170731707318,0.1804878048780488,0.18536585365853656
2023-12-24,23:00:00,0.15609756097560976,71,74,0.24390243902439027,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,24,12,2023,0.175609756097561,0.17073170731707318,0.1804878048780488
2023-12-25,08:00:00,0.19024390243902436,63,86,0.24390243902439027,2.0,11,9,8,Minor Accident,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,25,12,2023,0.15609756097560976,0.175609756097561,0.17073170731707318
2023-12-25,12:00:00,0.18536585365853656,55,89,0.3902439024390244,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,25,12,2023,0.19024390243902436,0.15609756097560976,0.175609756097561
2023-12-25,16:00:00,0.175609756097561,48,94,0.3414634146341464,1.0,10,9,16,Roadblock,85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,25,12,2023,0.18536585365853656,0.19024390243902436,0.15609756097560976
2023-12-25,20:00:00,0.1804878048780488,66,81,0.29268292682926833,3.0,9,8,20,Roadwork,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,25,12,2023,0.175609756097561,0.18536585365853656,0.19024390243902436
2023-12-25,23:00:00,0.16097560975609757,72,73,0.24390243902439027,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,25,12,2023,0.1804878048780488,0.175609756097561,0.18536585365853656
2023-12-26,08:00:00,0.19512195121951217,61,85,0.21951219512195122,2.0,12,9,8,Accident,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,26,12,2023,0.16097560975609757,0.1804878048780488,0.175609756097561
2023-12-26,12:00:00,0.19024390243902436,54,88,0.36585365853658547,0.0,14,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,26,12,2023,0.19512195121951217,0.16097560975609757,0.1804878048780488
2023-12-26,16:00:00,0.1804878048780488,47,93,0.3170731707317074,1.0,11,9,16,Heavy Traffic,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,26,12,2023,0.19024390243902436,0.19512195121951217,0.16097560975609757
2023-12-26,20:00:00,0.18536585365853656,65,79,0.2682926829268293,3.0,10,8,20,Roadwork,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,26,12,2023,0.1804878048780488,0.19024390243902436,0.19512195121951217
2023-12-26,23:00:00,0.16585365853658537,71,72,0.21951219512195122,0.0,7,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23,26,12,2023,0.18536585365853656,0.1804878048780488,0.19024390243902436
2023-12-27,08:00:00,0.19999999999999998,62,86,0.24390243902439027,2.0,12,9,8,Minor Accident,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,27,12,2023,0.16585365853658537,0.18536585365853656,0.1804878048780488
2023-12-27,12:00:00,0.19512195121951217,55,89,0.3902439024390244,0.0,13,10,12,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,27,12,2023,0.19999999999999998,0.16585365853658537,0.18536585365853656
2023-12-27,16:00:00,0.18536585365853656,48,94,0.3414634146341464,1.0,10,9,16,Roadblock,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,27,12,2023,0.19512195121951217,0.19999999999999998,0.16585365853658537
2023-12-27,20:00:00,0.19024390243902436,66,81,0.29268292682926833,3.0,9,8,20,Roadwork,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,27,12,2023,0.18536585365853656,0.19512195121951217,0.19999999999999998
2023-12-27,23:00:00,0.17073170731707318,72,73,0.24390243902439027,0.0,8,9,23,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,27,12,2023,0.19024390243902436,0.18536585365853656,0.19512195121951217
